3.490e-03,2.396e-04,-5.943e-05,9.224e+02,1.069e+06,4.511e-02,1.710e-04,-6.967e+01
3.490e-03,2.406e-04,-6.132e-05,9.225e+02,1.070e+06,4.548e-02,1.708e-04,-6.896e+01
3.490e-03,2.415e-04,-6.415e-05,9.222e+02,1.069e+06,4.290e-02,1.710e-04,-6.796e+01
3.490e-03,2.425e-04,-6.604e-05,9.223e+02,1.070e+06,4.281e-02,1.708e-04,-6.726e+01
3.490e-03,2.434e-04,-6.792e-05,9.223e+02,1.071e+06,4.253e-02,1.707e-04,-6.655e+01
3.490e-03,2.443e-04,-6.981e-05,9.223e+02,1.071e+06,4.206e-02,1.706e-04,-6.584e+01
3.490e-03,2.453e-04,-7.170e-05,9.223e+02,1.072e+06,4.141e-02,1.705e-04,-6.514e+01
3.490e-03,2.462e-04,-7.358e-05,9.222e+02,1.072e+06,4.057e-02,1.705e-04,-6.443e+01
3.490e-03,2.472e-04,-7.453e-05,9.226e+02,1.075e+06,4.273e-02,1.700e-04,-6.400e+01
3.490e-03,2.481e-04,-7.642e-05,9.225e+02,1.075e+06,4.160e-02,1.700e-04,-6.329e+01
3.490e-03,2.491e-04,-7.830e-05,9.224e+02,1.074e+06,4.029e-02,1.700e-04,-6.258e+01
3.490e-03,2.500e-04,-8.019e-05,9.222e+02,1.074e+06,3.881e-02,1.701e-04,-6.187e+01
3.490e-03,2.509e-04,-8.113e-05,9.225e+02,1.076e+06,4.054e-02,1.697e-04,-6.144e+01
3.490e-03,2.519e-04,-8.302e-05,9.223e+02,1.076e+06,3.877e-02,1.698e-04,-6.073e+01
3.490e-03,2.528e-04,-8.491e-05,9.221e+02,1.075e+06,3.683e-02,1.699e-04,-6.002e+01
3.490e-03,2.538e-04,-8.585e-05,9.224e+02,1.077e+06,3.828e-02,1.696e-04,-5.958e+01
3.490e-03,2.547e-04,-8.774e-05,9.221e+02,1.076e+06,3.607e-02,1.697e-04,-5.887e+01
3.490e-03,2.557e-04,-8.868e-05,9.223e+02,1.077e+06,3.733e-02,1.694e-04,-5.843e+01
3.490e-03,2.566e-04,-8.962e-05,9.226e+02,1.079e+06,3.852e-02,1.691e-04,-5.799e+01
3.490e-03,2.575e-04,-9.151e-05,9.222e+02,1.078e+06,3.594e-02,1.693e-04,-5.728e+01
3.490e-03,2.585e-04,-9.245e-05,9.224e+02,1.079e+06,3.695e-02,1.690e-04,-5.684e+01
3.490e-03,2.594e-04,-9.434e-05,9.220e+02,1.078e+06,3.410e-02,1.693e-04,-5.613e+01
3.490e-03,2.604e-04,-9.528e-05,9.222e+02,1.079e+06,3.495e-02,1.690e-04,-5.569e+01
3.490e-03,2.613e-04,-9.623e-05,9.224e+02,1.080e+06,3.572e-02,1.688e-04,-5.524e+01
3.490e-03,2.623e-04,-9.717e-05,9.226e+02,1.081e+06,3.641e-02,1.686e-04,-5.480e+01
3.490e-03,2.632e-04,-9.906e-05,9.221e+02,1.079e+06,3.311e-02,1.689e-04,-5.409e+01
3.490e-03,2.642e-04,-1.000e-04,9.223e+02,1.080e+06,3.364e-02,1.687e-04,-5.364e+01
3.490e-03,2.651e-04,-1.009e-04,9.224e+02,1.081e+06,3.411e-02,1.685e-04,-5.319e+01
3.490e-03,2.660e-04,-1.019e-04,9.225e+02,1.082e+06,3.450e-02,1.683e-04,-5.274e+01
3.490e-03,2.670e-04,-1.038e-04,9.219e+02,1.080e+06,3.075e-02,1.687e-04,-5.204e+01
3.490e-03,2.679e-04,-1.047e-04,9.220e+02,1.081e+06,3.098e-02,1.686e-04,-5.159e+01
3.490e-03,2.689e-04,-1.057e-04,9.221e+02,1.081e+06,3.114e-02,1.684e-04,-5.114e+01
3.490e-03,2.698e-04,-1.066e-04,9.222e+02,1.082e+06,3.124e-02,1.683e-04,-5.069e+01
3.490e-03,2.708e-04,-1.075e-04,9.222e+02,1.083e+06,3.128e-02,1.681e-04,-5.024e+01
3.490e-03,2.717e-04,-1.085e-04,9.223e+02,1.083e+06,3.125e-02,1.680e-04,-4.978e+01
3.490e-03,2.726e-04,-1.094e-04,9.223e+02,1.083e+06,3.115e-02,1.679e-04,-4.933e+01
3.490e-03,2.736e-04,-1.104e-04,9.223e+02,1.084e+06,3.099e-02,1.678e-04,-4.887e+01
3.490e-03,2.745e-04,-1.113e-04,9.223e+02,1.084e+06,3.076e-02,1.677e-04,-4.842e+01
3.490e-03,2.755e-04,-1.123e-04,9.223e+02,1.084e+06,3.047e-02,1.677e-04,-4.796e+01
3.490e-03,2.764e-04,-1.132e-04,9.223e+02,1.085e+06,3.011e-02,1.676e-04,-4.751e+01
3.490e-03,2.774e-04,-1.142e-04,9.223e+02,1.085e+06,2.970e-02,1.675e-04,-4.705e+01
3.490e-03,2.783e-04,-1.151e-04,9.223e+02,1.085e+06,2.922e-02,1.675e-04,-4.660e+01
3.490e-03,2.792e-04,-1.160e-04,9.222e+02,1.085e+06,2.867e-02,1.675e-04,-4.614e+01
3.490e-03,2.802e-04,-1.170e-04,9.222e+02,1.085e+06,2.807e-02,1.674e-04,-4.568e+01
3.490e-03,2.811e-04,-1.179e-04,9.221e+02,1.085e+06,2.741e-02,1.674e-04,-4.523e+01
3.490e-03,2.821e-04,-1.189e-04,9.220e+02,1.084e+06,2.668e-02,1.674e-04,-4.477e+01
3.490e-03,2.830e-04,-1.198e-04,9.219e+02,1.084e+06,2.590e-02,1.674e-04,-4.432e+01
3.490e-03,2.840e-04,-1.208e-04,9.218e+02,1.084e+06,2.505e-02,1.675e-04,-4.386e+01
3.490e-03,2.849e-04,-1.208e-04,9.225e+02,1.087e+06,2.869e-02,1.668e-04,-4.363e+01
3.490e-03,2.858e-04,-1.217e-04,9.224e+02,1.087e+06,2.775e-02,1.669e-04,-4.317e+01
3.490e-03,2.868e-04,-1.226e-04,9.223e+02,1.086e+06,2.675e-02,1.669e-04,-4.271e+01
3.490e-03,2.877e-04,-1.236e-04,9.221e+02,1.086e+06,2.569e-02,1.670e-04,-4.225e+01
3.490e-03,2.887e-04,-1.245e-04,9.220e+02,1.085e+06,2.457e-02,1.670e-04,-4.179e+01
3.490e-03,2.896e-04,-1.255e-04,9.218e+02,1.085e+06,2.340e-02,1.671e-04,-4.134e+01
3.490e-03,2.906e-04,-1.255e-04,9.224e+02,1.088e+06,2.683e-02,1.665e-04,-4.109e+01
3.490e-03,2.915e-04,-1.264e-04,9.223e+02,1.087e+06,2.556e-02,1.666e-04,-4.064e+01
3.490e-03,2.925e-04,-1.274e-04,9.221e+02,1.086e+06,2.423e-02,1.667e-04,-4.018e+01
3.490e-03,2.934e-04,-1.283e-04,9.219e+02,1.085e+06,2.285e-02,1.668e-04,-3.972e+01
3.490e-03,2.943e-04,-1.283e-04,9.225e+02,1.089e+06,2.614e-02,1.662e-04,-3.947e+01
3.490e-03,2.953e-04,-1.292e-04,9.223e+02,1.088e+06,2.466e-02,1.663e-04,-3.902e+01
3.490e-03,2.962e-04,-1.302e-04,9.220e+02,1.087e+06,2.314e-02,1.665e-04,-3.856e+01
3.490e-03,2.972e-04,-1.311e-04,9.218e+02,1.086e+06,2.155e-02,1.666e-04,-3.810e+01
3.490e-03,2.981e-04,-1.311e-04,9.224e+02,1.089e+06,2.470e-02,1.661e-04,-3.785e+01
3.490e-03,2.991e-04,-1.321e-04,9.221e+02,1.087e+06,2.303e-02,1.662e-04,-3.739e+01
3.490e-03,3.000e-04,-1.330e-04,9.219e+02,1.086e+06,2.130e-02,1.664e-04,-3.693e+01
3.490e-03,3.009e-04,-1.330e-04,9.224e+02,1.089e+06,2.435e-02,1.659e-04,-3.667e+01
3.490e-03,3.019e-04,-1.340e-04,9.222e+02,1.088e+06,2.253e-02,1.660e-04,-3.622e+01
3.490e-03,3.028e-04,-1.349e-04,9.219e+02,1.086e+06,2.067e-02,1.663e-04,-3.576e+01
3.490e-03,3.038e-04,-1.349e-04,9.224e+02,1.089e+06,2.362e-02,1.657e-04,-3.550e+01
3.490e-03,3.047e-04,-1.358e-04,9.221e+02,1.088e+06,2.166e-02,1.659e-04,-3.505e+01
3.490e-03,3.057e-04,-1.368e-04,9.218e+02,1.086e+06,1.965e-02,1.662e-04,-3.459e+01
3.490e-03,3.066e-04,-1.368e-04,9.223e+02,1.089e+06,2.250e-02,1.656e-04,-3.432e+01
3.490e-03,3.075e-04,-1.377e-04,9.220e+02,1.087e+06,2.041e-02,1.659e-04,-3.387e+01
3.490e-03,3.085e-04,-1.377e-04,9.225e+02,1.090e+06,2.320e-02,1.654e-04,-3.360e+01
3.490e-03,3.094e-04,-1.387e-04,9.222e+02,1.088e+06,2.102e-02,1.656e-04,-3.315e+01
3.490e-03,3.104e-04,-1.396e-04,9.218e+02,1.087e+06,1.879e-02,1.659e-04,-3.270e+01
3.490e-03,3.113e-04,-1.396e-04,9.223e+02,1.089e+06,2.148e-02,1.654e-04,-3.242e+01
3.490e-03,3.123e-04,-1.406e-04,9.219e+02,1.087e+06,1.917e-02,1.657e-04,-3.197e+01
3.490e-03,3.132e-04,-1.406e-04,9.224e+02,1.090e+06,2.179e-02,1.652e-04,-3.169e+01
3.490e-03,3.142e-04,-1.415e-04,9.220e+02,1.088e+06,1.940e-02,1.655e-04,-3.124e+01
3.490e-03,3.151e-04,-1.415e-04,9.225e+02,1.090e+06,2.196e-02,1.650e-04,-3.096e+01
3.490e-03,3.160e-04,-1.425e-04,9.221e+02,1.088e+06,1.948e-02,1.654e-04,-3.052e+01
3.490e-03,3.170e-04,-1.425e-04,9.226e+02,1.091e+06,2.198e-02,1.649e-04,-3.023e+01
3.490e-03,3.179e-04,-1.434e-04,9.222e+02,1.089e+06,1.942e-02,1.652e-04,-2.979e+01
3.490e-03,3.189e-04,-1.443e-04,9.217e+02,1.087e+06,1.681e-02,1.656e-04,-2.934e+01
3.490e-03,3.198e-04,-1.443e-04,9.222e+02,1.089e+06,1.922e-02,1.651e-04,-2.905e+01
3.490e-03,3.208e-04,-1.453e-04,9.217e+02,1.087e+06,1.653e-02,1.655e-04,-2.861e+01
3.490e-03,3.217e-04,-1.453e-04,9.222e+02,1.089e+06,1.887e-02,1.650e-04,-2.832e+01
3.490e-03,3.226e-04,-1.462e-04,9.217e+02,1.086e+06,1.611e-02,1.654e-04,-2.788e+01
3.490e-03,3.236e-04,-1.462e-04,9.221e+02,1.089e+06,1.839e-02,1.650e-04,-2.759e+01
3.490e-03,3.245e-04,-1.462e-04,9.226e+02,1.091e+06,2.065e-02,1.646e-04,-2.730e+01
3.490e-03,3.255e-04,-1.472e-04,9.221e+02,1.088e+06,1.776e-02,1.650e-04,-2.686e+01
3.490e-03,3.264e-04,-1.472e-04,9.225e+02,1.091e+06,1.996e-02,1.645e-04,-2.657e+01
3.490e-03,3.274e-04,-1.481e-04,9.220e+02,1.088e+06,1.700e-02,1.650e-04,-2.613e+01
3.490e-03,3.283e-04,-1.481e-04,9.224e+02,1.090e+06,1.913e-02,1.646e-04,-2.583e+01
3.490e-03,3.292e-04,-1.491e-04,9.219e+02,1.087e+06,1.610e-02,1.650e-04,-2.539e+01
3.490e-03,3.302e-04,-1.491e-04,9.223e+02,1.089e+06,1.817e-02,1.646e-04,-2.510e+01
3.490e-03,3.311e-04,-1.500e-04,9.217e+02,1.087e+06,1.506e-02,1.651e-04,-2.466e+01
3.490e-03,3.321e-04,-1.500e-04,9.221e+02,1.089e+06,1.707e-02,1.647e-04,-2.436e+01
3.490e-03,3.330e-04,-1.500e-04,9.225e+02,1.091e+06,1.905e-02,1.643e-04,-2.406e+01
3.490e-03,3.340e-04,-1.509e-04,9.219e+02,1.088e+06,1.583e-02,1.648e-04,-2.363e+01
3.490e-03,3.349e-04,-1.509e-04,9.223e+02,1.090e+06,1.775e-02,1.644e-04,-2.333e+01
3.490e-03,3.358e-04,-1.519e-04,9.217e+02,1.087e+06,1.446e-02,1.649e-04,-2.290e+01
3.490e-03,3.368e-04,-1.519e-04,9.221e+02,1.089e+06,1.632e-02,1.645e-04,-2.259e+01
3.490e-03,3.377e-04,-1.519e-04,9.225e+02,1.090e+06,1.816e-02,1.642e-04,-2.229e+01
3.490e-03,3.387e-04,-1.528e-04,9.219e+02,1.087e+06,1.476e-02,1.647e-04,-2.186e+01
3.490e-03,3.396e-04,-1.528e-04,9.222e+02,1.089e+06,1.654e-02,1.643e-04,-2.156e+01
3.490e-03,3.406e-04,-1.528e-04,9.226e+02,1.091e+06,1.829e-02,1.640e-04,-2.125e+01
3.490e-03,3.415e-04,-1.538e-04,9.219e+02,1.088e+06,1.478e-02,1.645e-04,-2.083e+01
3.490e-03,3.425e-04,-1.538e-04,9.223e+02,1.089e+06,1.647e-02,1.642e-04,-2.052e+01
3.490e-03,3.434e-04,-1.538e-04,9.226e+02,1.091e+06,1.814e-02,1.639e-04,-2.021e+01
3.490e-03,3.443e-04,-1.547e-04,9.219e+02,1.088e+06,1.453e-02,1.644e-04,-1.979e+01
3.490e-03,3.453e-04,-1.547e-04,9.223e+02,1.089e+06,1.613e-02,1.641e-04,-1.948e+01
3.490e-03,3.462e-04,-1.547e-04,9.226e+02,1.091e+06,1.771e-02,1.638e-04,-1.917e+01
3.490e-03,3.472e-04,-1.557e-04,9.219e+02,1.087e+06,1.400e-02,1.644e-04,-1.875e+01
3.490e-03,3.481e-04,-1.557e-04,9.222e+02,1.089e+06,1.552e-02,1.641e-04,-1.843e+01
3.490e-03,3.491e-04,-1.557e-04,9.225e+02,1.090e+06,1.701e-02,1.638e-04,-1.812e+01
3.490e-03,3.500e-04,-1.566e-04,9.218e+02,1.087e+06,1.320e-02,1.644e-04,-1.771e+01
3.490e-03,3.509e-04,-1.566e-04,9.221e+02,1.088e+06,1.463e-02,1.641e-04,-1.739e+01
3.490e-03,3.519e-04,-1.566e-04,9.224e+02,1.090e+06,1.604e-02,1.638e-04,-1.708e+01
3.490e-03,3.528e-04,-1.575e-04,9.216e+02,1.086e+06,1.213e-02,1.645e-04,-1.667e+01
3.490e-03,3.538e-04,-1.575e-04,9.219e+02,1.087e+06,1.347e-02,1.642e-04,-1.635e+01
3.490e-03,3.547e-04,-1.575e-04,9.222e+02,1.089e+06,1.479e-02,1.639e-04,-1.604e+01
3.490e-03,3.557e-04,-1.575e-04,9.224e+02,1.090e+06,1.609e-02,1.637e-04,-1.572e+01
3.490e-03,3.566e-04,-1.585e-04,9.217e+02,1.086e+06,1.205e-02,1.643e-04,-1.531e+01
3.490e-03,3.575e-04,-1.585e-04,9.219e+02,1.087e+06,1.328e-02,1.641e-04,-1.500e+01
3.490e-03,3.585e-04,-1.585e-04,9.222e+02,1.088e+06,1.449e-02,1.638e-04,-1.468e+01
3.490e-03,3.594e-04,-1.585e-04,9.224e+02,1.090e+06,1.568e-02,1.636e-04,-1.436e+01
3.490e-03,3.604e-04,-1.594e-04,9.217e+02,1.086e+06,1.151e-02,1.643e-04,-1.396e+01
3.490e-03,3.613e-04,-1.594e-04,9.219e+02,1.087e+06,1.263e-02,1.641e-04,-1.364e+01
3.490e-03,3.623e-04,-1.594e-04,9.221e+02,1.088e+06,1.373e-02,1.638e-04,-1.332e+01
3.490e-03,3.632e-04,-1.594e-04,9.223e+02,1.089e+06,1.480e-02,1.636e-04,-1.299e+01
3.490e-03,3.642e-04,-1.594e-04,9.225e+02,1.090e+06,1.585e-02,1.634e-04,-1.267e+01
3.490e-03,3.651e-04,-1.604e-04,9.217e+02,1.086e+06,1.152e-02,1.641e-04,-1.228e+01
3.490e-03,3.660e-04,-1.604e-04,9.219e+02,1.087e+06,1.251e-02,1.639e-04,-1.196e+01
3.490e-03,3.670e-04,-1.604e-04,9.221e+02,1.088e+06,1.347e-02,1.637e-04,-1.163e+01
3.490e-03,3.679e-04,-1.604e-04,9.223e+02,1.089e+06,1.440e-02,1.636e-04,-1.131e+01
3.490e-03,3.689e-04,-1.604e-04,9.225e+02,1.090e+06,1.531e-02,1.634e-04,-1.099e+01
3.490e-03,3.698e-04,-1.613e-04,9.216e+02,1.085e+06,1.084e-02,1.641e-04,-1.060e+01
3.490e-03,3.708e-04,-1.613e-04,9.218e+02,1.086e+06,1.168e-02,1.640e-04,-1.028e+01
3.490e-03,3.717e-04,-1.613e-04,9.220e+02,1.087e+06,1.250e-02,1.638e-04,-9.951e+00
3.490e-03,3.726e-04,-1.613e-04,9.221e+02,1.088e+06,1.330e-02,1.636e-04,-9.625e+00
3.490e-03,3.736e-04,-1.613e-04,9.223e+02,1.089e+06,1.407e-02,1.635e-04,-9.299e+00
3.490e-03,3.745e-04,-1.613e-04,9.224e+02,1.089e+06,1.481e-02,1.633e-04,-8.973e+00
3.490e-03,3.755e-04,-1.613e-04,9.226e+02,1.090e+06,1.553e-02,1.632e-04,-8.645e+00
3.490e-03,3.764e-04,-1.623e-04,9.217e+02,1.086e+06,1.085e-02,1.640e-04,-8.270e+00
3.490e-03,3.774e-04,-1.623e-04,9.218e+02,1.086e+06,1.150e-02,1.638e-04,-7.943e+00
3.490e-03,3.783e-04,-1.623e-04,9.220e+02,1.087e+06,1.214e-02,1.637e-04,-7.616e+00
3.490e-03,3.792e-04,-1.623e-04,9.221e+02,1.087e+06,1.274e-02,1.636e-04,-7.289e+00
3.490e-03,3.802e-04,-1.623e-04,9.222e+02,1.088e+06,1.332e-02,1.635e-04,-6.961e+00
3.490e-03,3.811e-04,-1.623e-04,9.223e+02,1.089e+06,1.387e-02,1.634e-04,-6.633e+00
3.490e-03,3.821e-04,-1.623e-04,9.224e+02,1.089e+06,1.440e-02,1.633e-04,-6.304e+00
3.490e-03,3.830e-04,-1.623e-04,9.225e+02,1.090e+06,1.490e-02,1.632e-04,-5.974e+00
3.490e-03,3.840e-04,-1.632e-04,9.216e+02,1.085e+06,9.989e-03,1.640e-04,-5.612e+00
3.490e-03,3.849e-04,-1.632e-04,9.217e+02,1.085e+06,1.043e-02,1.639e-04,-5.284e+00
3.490e-03,3.858e-04,-1.632e-04,9.218e+02,1.086e+06,1.084e-02,1.638e-04,-4.955e+00
3.490e-03,3.868e-04,-1.632e-04,9.219e+02,1.086e+06,1.123e-02,1.637e-04,-4.627e+00
3.490e-03,3.877e-04,-1.632e-04,9.219e+02,1.086e+06,1.159e-02,1.637e-04,-4.297e+00
3.490e-03,3.887e-04,-1.632e-04,9.220e+02,1.087e+06,1.193e-02,1.636e-04,-3.968e+00
3.490e-03,3.896e-04,-1.632e-04,9.221e+02,1.087e+06,1.223e-02,1.635e-04,-3.638e+00
3.490e-03,3.906e-04,-1.632e-04,9.221e+02,1.087e+06,1.251e-02,1.635e-04,-3.308e+00
3.490e-03,3.915e-04,-1.632e-04,9.222e+02,1.088e+06,1.276e-02,1.634e-04,-2.978e+00
3.490e-03,3.925e-04,-1.632e-04,9.222e+02,1.088e+06,1.299e-02,1.634e-04,-2.648e+00
3.490e-03,3.934e-04,-1.632e-04,9.222e+02,1.088e+06,1.318e-02,1.633e-04,-2.317e+00
3.490e-03,3.943e-04,-1.632e-04,9.223e+02,1.088e+06,1.336e-02,1.633e-04,-1.986e+00
3.490e-03,3.953e-04,-1.632e-04,9.223e+02,1.088e+06,1.351e-02,1.633e-04,-1.655e+00
3.490e-03,3.962e-04,-1.632e-04,9.223e+02,1.089e+06,1.363e-02,1.633e-04,-1.325e+00
3.490e-03,3.972e-04,-1.632e-04,9.224e+02,1.089e+06,1.372e-02,1.632e-04,-9.935e-01
3.490e-03,3.981e-04,-1.632e-04,9.224e+02,1.089e+06,1.379e-02,1.632e-04,-6.623e-01
3.490e-03,3.991e-04,-1.632e-04,9.224e+02,1.089e+06,1.383e-02,1.632e-04,-3.312e-01
3.490e-03,4.000e-04,-1.632e-04,9.224e+02,1.089e+06,1.384e-02,1.632e-04,-0.000e+00
3.490e-03,4.009e-04,-1.632e-04,9.224e+02,1.089e+06,1.383e-02,1.632e-04,3.312e-01
3.490e-03,4.019e-04,-1.632e-04,9.224e+02,1.089e+06,1.379e-02,1.632e-04,6.623e-01
3.490e-03,4.028e-04,-1.632e-04,9.224e+02,1.089e+06,1.372e-02,1.632e-04,9.935e-01
3.490e-03,4.038e-04,-1.632e-04,9.223e+02,1.089e+06,1.363e-02,1.633e-04,1.325e+00
3.490e-03,4.047e-04,-1.632e-04,9.223e+02,1.088e+06,1.351e-02,1.633e-04,1.655e+00
3.490e-03,4.057e-04,-1.632e-04,9.223e+02,1.088e+06,1.336e-02,1.633e-04,1.986e+00
3.490e-03,4.066e-04,-1.632e-04,9.222e+02,1.088e+06,1.318e-02,1.633e-04,2.317e+00
3.490e-03,4.075e-04,-1.632e-04,9.222e+02,1.088e+06,1.299e-02,1.634e-04,2.648e+00
3.490e-03,4.085e-04,-1.632e-04,9.222e+02,1.088e+06,1.276e-02,1.634e-04,2.978e+00
3.490e-03,4.094e-04,-1.632e-04,9.221e+02,1.087e+06,1.251e-02,1.635e-04,3.308e+00
3.490e-03,4.104e-04,-1.632e-04,9.221e+02,1.087e+06,1.223e-02,1.635e-04,3.638e+00
3.490e-03,4.113e-04,-1.632e-04,9.220e+02,1.087e+06,1.193e-02,1.636e-04,3.968e+00
3.490e-03,4.123e-04,-1.632e-04,9.219e+02,1.086e+06,1.159e-02,1.637e-04,4.297e+00
3.490e-03,4.132e-04,-1.632e-04,9.219e+02,1.086e+06,1.123e-02,1.637e-04,4.627e+00
3.490e-03,4.142e-04,-1.632e-04,9.218e+02,1.086e+06,1.084e-02,1.638e-04,4.955e+00
3.490e-03,4.151e-04,-1.632e-04,9.217e+02,1.085e+06,1.043e-02,1.639e-04,5.284e+00
3.490e-03,4.160e-04,-1.632e-04,9.216e+02,1.085e+06,9.989e-03,1.640e-04,5.612e+00
3.490e-03,4.170e-04,-1.623e-04,9.225e+02,1.090e+06,1.490e-02,1.632e-04,5.974e+00
3.490e-03,4.179e-04,-1.623e-04,9.224e+02,1.089e+06,1.440e-02,1.633e-04,6.304e+00
3.490e-03,4.189e-04,-1.623e-04,9.223e+02,1.089e+06,1.387e-02,1.634e-04,6.633e+00
3.490e-03,4.198e-04,-1.623e-04,9.222e+02,1.088e+06,1.332e-02,1.635e-04,6.961e+00
3.490e-03,4.208e-04,-1.623e-04,9.221e+02,1.087e+06,1.274e-02,1.636e-04,7.289e+00
3.490e-03,4.217e-04,-1.623e-04,9.220e+02,1.087e+06,1.214e-02,1.637e-04,7.616e+00
3.490e-03,4.226e-04,-1.623e-04,9.218e+02,1.086e+06,1.150e-02,1.638e-04,7.943e+00
3.490e-03,4.236e-04,-1.623e-04,9.217e+02,1.086e+06,1.085e-02,1.640e-04,8.270e+00
3.490e-03,4.245e-04,-1.613e-04,9.226e+02,1.090e+06,1.553e-02,1.632e-04,8.645e+00
3.490e-03,4.255e-04,-1.613e-04,9.224e+02,1.089e+06,1.481e-02,1.633e-04,8.973e+00
3.490e-03,4.264e-04,-1.613e-04,9.223e+02,1.089e+06,1.407e-02,1.635e-04,9.299e+00
3.490e-03,4.274e-04,-1.613e-04,9.221e+02,1.088e+06,1.330e-02,1.636e-04,9.625e+00
3.490e-03,4.283e-04,-1.613e-04,9.220e+02,1.087e+06,1.250e-02,1.638e-04,9.951e+00
3.490e-03,4.292e-04,-1.613e-04,9.218e+02,1.086e+06,1.168e-02,1.640e-04,1.028e+01
